Date,PM2.5,NO2,O3,temperature,humidity
03/11/2018,6.303951368,34.59270517,43.95440729,19.09422492,61.12462006
03/11/2018,6.319402985,36.48358209,46.15820896,18.69253731,64.15820896
03/11/2018,6.267692308,41.48307692,44.21230769,18.43076923,61.79076923
03/11/2018,6.6443769,63.13677812,33.24620061,18.00303951,62.556231
03/11/2018,6.37797619,59.69642857,31.82738095,18,61.98214286
03/11/2018,6.576219512,58.0945122,33.11585366,17.40243902,58.55792683
03/11/2018,7.015243902,51.90853659,40.47560976,17,58.75609756
03/11/2018,7.014880952,47.69047619,38.11904762,17.0625,60.44047619
03/11/2018,7.483282675,32.58358663,46.68085106,17.19148936,57.72948328
03/11/2018,7.5,34.1554878,47.60365854,17.01219512,57.86585366
03/11/2018,7.208333333,23.89880952,63.4047619,16.04166667,59.72321429
03/11/2018,7.033639144,32.19877676,55.23853211,14.18654434,62.3853211
04/11/2018,6.588414634,30.07012195,51.28963415,13.81097561,61.60060976
04/11/2018,6.523809524,23.15178571,56.14880952,13.32738095,61.34821429
04/11/2018,6.817629179,15.27963526,61.71428571,14,61.10030395
04/11/2018,7.311926606,13.26605505,60.72782875,14,59.88379205
04/11/2018,7.175595238,10.60714286,64.13988095,14,58.60416667
04/11/2018,7.36196319,24.3006135,55.80981595,13.99079755,58.68711656
04/11/2018,7.386018237,55.35258359,33.71428571,13.16109422,59.56231003
04/11/2018,7.40652819,35.83679525,46.29376855,13.78338279,57.08902077
04/11/2018,7.307926829,31.4054878,50.52439024,14.74085366,54.49695122
04/11/2018,7.335365854,30.93902439,56.06402439,15.95731707,50.7804878
04/11/2018,7.323442136,32.34421365,62.20474777,17,48.08902077
04/11/2018,7.387195122,39.31707317,64.56402439,17.47865854,45.52134146
04/11/2018,7.294832827,56.70212766,57.49240122,17.28571429,45.62917933
04/11/2018,7.139880952,58.46130952,51.1547619,17.03571429,47.63095238
04/11/2018,7.219512195,64.90243902,41.2804878,17,47.57317073
04/11/2018,7.151975684,87.74164134,28.70820669,16.20668693,49.1337386
04/11/2018,7.303303303,97.77177177,17.24324324,15.70570571,52.54654655
04/11/2018,7.578313253,105.6596386,7.352409639,15.12349398,54.96686747
04/11/2018,8.106382979,92.61094225,3.835866261,15,57.12158055
04/11/2018,8.194528875,95.66869301,3.683890578,15,58.00607903
04/11/2018,7.830860534,87.51335312,5.495548961,14.4421365,61.53709199
04/11/2018,8.529051988,84.20795107,6.865443425,14.06422018,65.40061162
04/11/2018,8.606707317,73.25304878,8.442073171,14,67.55792683
04/11/2018,8.391691395,60.15133531,16.02670623,14,69.21068249
05/11/2018,7.492401216,43.45896657,31.6443769,14,70.04863222
05/11/2018,7.012195122,33.28353659,48.75914634,14,70.70731707
05/11/2018,6.56119403,34.15820896,44.55522388,14,71.04477612
05/11/2018,6.863221884,46.11854103,20.69908815,14.49848024,71.75987842
05/11/2018,6.899390244,49.98170732,10.94207317,15,71.72865854
05/11/2018,7.75,73.0922619,9.425595238,15,71.77083333
05/11/2018,6.719512195,69.92987805,9.548780488,15,70.24695122
05/11/2018,6.389057751,71.05471125,12.41337386,15,67.13069909
05/11/2018,6.75,68.14583333,13.41964286,15.11904762,66.99107143
05/11/2018,6.701219512,58.57621951,17.89939024,15.17987805,67.21036585
05/11/2018,7.130699088,63.6443769,15.93009119,15.58054711,66.13981763
05/11/2018,7.848214286,79.94345238,14.04761905,15.27678571,67.77083333
05/11/2018,7.637195122,92.17987805,11.38109756,15.01829268,69.24390244
05/11/2018,7.383233533,51.38023952,11.02994012,15.55688623,66.67365269
05/11/2018,7.452662722,48.66568047,11.49704142,15.21301775,66.23668639
05/11/2018,6.908823529,48.07941176,10.37352941,15.05294118,65.46176471
05/11/2018,7.099697885,48.09365559,8.429003021,15,65.14199396
05/11/2018,7.104166667,50.33035714,12.66964286,15,65.31547619
05/11/2018,6.876832845,53.3372434,15.26686217,15,65.58651026
05/11/2018,6.685534591,40.84591195,19.47798742,15.16037736,64.90880503
05/11/2018,7.100609756,30.03658537,23.16158537,15.34756098,62.33841463
05/11/2018,7.187134503,42.76608187,15.40643275,15.22222222,62.81578947
05/11/2018,7.24925816,24.70029674,23.14836795,15.99406528,63.18991098
05/11/2018,7.154589372,13.41545894,20.03864734,16.30434783,62.68115942
06/11/2018,6.917431193,20.44342508,24.42201835,16.05198777,65.57798165
06/11/2018,7.359756098,20.11890244,25.06707317,16.02743902,65.85670732
06/11/2018,7.4,11.55522388,30.04776119,16.18208955,64.7641791
06/11/2018,7.516616314,11.92145015,33.51661631,16.82477341,65.20845921
06/11/2018,7.124620061,16.50151976,36.14893617,16.40729483,66.59878419
06/11/2018,7.306060606,29.01515152,32.3969697,16.42121212,67.30606061
06/11/2018,7.296407186,43.47904192,26.72754491,16.51497006,67.9251497
06/11/2018,7.652439024,42.03963415,28.86890244,16.99390244,67.37195122
06/11/2018,6.682926829,39.26219512,37.05792683,16.39939024,66.88109756
06/11/2018,18.5,123.6,123.7555556,16.42222222,65.01111111
